"year","duration","track"
"1960","2.56","Earth Angel (Will You Be Mine)"
"1960","2.19","Where Did I Go Wrong"
"1960","2.63","Oh No Not My Baby"
"1960","2.42","Born Free"
"1960","1.92","Romeo"
"1960","2.46","Respect"
"1960","2","I'm Saving My Love"
"1960","2.11","Point Panic"
"1960","3.18","Funny How Time Slips Away"
"1960","3.22","Clementine"
"1960","2.11","Shangri-La"
"1960","2.4","Mr. Lonely"
"1960","2.28","Pitter-Patter"
"1960","3.58","I Want You Back Again"
"1960","2.28","Seventh Son"
"1960","3.37","For Your Precious Love"
"1960","2.83","Only Love Can Break A Heart"
"1960","2.12","Come Running Back"
"1960","3.28","Younger Girl"
"1960","2.22","Up-Hard"
"1960","2.54","My Heart Has A Mind Of Its Own"
"1960","2.44","Trouble Is My Middle Name"
"1960","2.12","The Next Kiss (Is The Last Goodbye)"
"1960","2.23","(The Bees Are For The Birds) The Birds Are For The Bees"
"1960","3.59","Journey To The Center Of The Mind"
"1960","2.55","Poor Fool"
"1960","2.48","Where Love Has Gone"
"1960","3.03","Orange Blossom Special"
"1960","2.27","What Now My Love"
"1960","3.07","Eventually"
"1960","2.54","(You're Gonna) Hurt Yourself"
"1960","2.16","One Of The Lucky Ones"
"1960","2.83","It Keeps Right On A-Hurtin'"
"1960","2.83","Tonight I Won't Be There"
"1960","2.79","By The Time I Get To Phoenix"
"1960","2.86","Condition Red"
"1960","2.95","Love Is Like An Itching In My Heart"
"1960","2.66","Serenata"
"1960","2.46","Somewhere In Your Heart"
"1960","2.55","The Bounce"
"1960","2.88","I Love You More Than Words Can Say"
"1960","5.47","Mr. Bojangles"
"1960","2.68","You Made A Believer (Out Of Me)"
"1960","2.47","Too Many Fish In The Sea"
"1960","2.98","""Eight Men, Four Women"""
"1960","2.88","A Place In The Sun"
"1960","5.53","Goodbye My Love"
"1960","4.66","Natural Born Lover"
"1960","2.05","Walk -- Don't Run"
"1960","3.22","Forever Came Today"
"1960","3.06","You're My Remedy"
"1960","2.63","The Dog"
"1960","2.96","""Neighbor, Neighbor"""
"1960","2.84","Cover Me"
"1960","2.99","We'll Sing In The Sunshine"
"1960","2.64","He's In Town"
"1960","2.45","City Lights"
"1960","2.76","Time Alone Will Tell"
"1960","4.28","Peace Brother Peace"
"1960","1.71","My Buddy Seat"
"1960","2.9","American Boys"
"1960","3.02","A House Is Not A Home"
"1960","2.46","Dance With Me"
"1960","3.55","Mary Ann Regrets"
"1960","2.6","Popsicle"
"1960","2.93","The Whole World Is A Stage"
"1960","2.28","Have You Ever Been Lonely (Have You Ever Been Blue)"
"1960","2.87","No One"
"1960","3.34","Good Time Girl"
"1960","2.84","Think Of The Good Times"
"1960","2.63","He Walks Like A Man"
"1960","2.66","In And Out Of Love"
"1960","2.72","Don't Just Stand There"
"1960","2.92","Back On My Feet Again"
"1960","2.69","For My Baby"
"1960","2.41","The Pain Gets A Little Deeper"
"1960","2.3","Reap What You Sow"
"1960","2.04","Coming On Strong"
"1960","2.11","Tell Her No"
"1960","2.51","Nobody I Know"
"1960","3.32","Misty"
"1960","2.56","Better Tell Him No"
"1960","2.2","Patti Ann"
"1960","2.01","Born A Woman"
"1960","2.61","Jenny Lou"
"1960","2.61","It's All Over"
"1960","2.27","Lie To Me"
"1960","3.13","Four Walls"
"1960","2.61","You Are She"
"1960","2.97","Don't Play That Song (You Lied)"
"1960","2.54","Cry Like A Baby"
"1960","2.62","Lost"
"1960","2.32","Tears Keep On Falling"
"1960","2.64","Right By My Side"
"1960","2.56","Pretty Little Angel Eyes"
"1960","3.08","The Boy From New York City"
"1960","2.67","Halfway To Paradise"
"1960","1.98","You're Sixteen"
"1960","2.59","L-O-V-E"
"1960","2.28","Barbara-Ann"
"1960","2.62","(I Do The) Shimmy Shimmy"
"1960","7.07","You've Lost That Lovin' Feelin'"
"1960","2.75","Colours"
"1960","2.74","Commotion"
"1960","2.38","All Night Long"
"1960","1.91","Does He Really Care For Me"
"1960","2.12","The Race Is On"
"1960","2.81","It's Almost Tomorrow"
"1960","2.63","Always Together"
"1960","3.31","Goodnight My Love"
"1960","3.07","You're Good For Me"
"1960","2.21","Back Beat No. 1"
"1960","2.77","(Today I Met) The Boy I'm Gonna Marry"
"1960","2.77","Michael"
"1960","2.12","Game Of Love"
"1960","1.69","Johnny Jingo"
"1960","2.33","Louisiana Man"
"1960","3.61","Antony And Cleopatra Theme"
"1960","1.9","If You Can't Rock Me"
"1960","2.34","Say Wonderful Things"
"1960","3.02","I've Got To Be Somebody"
"1960","2.82","Take Good Care Of Her"
"1960","2.08","One Dyin' And A Buryin'"
"1960","2.97","Honey Chile"
"1960","2.07","Movin'"
"1960","2.92","Get Off Of My Cloud"
"1960","2.37","A Hundred Pounds Of Clay"
"1960","2.63","My Shy Violet"
"1960","2.71","Yes It Is"
"1960","3.33","In The Year 2525"
"1960","3.13","There'll Be No Next Time"
"1960","2.51","Linda"
"1960","2.55","Love Me As I Love You"
"1960","3.19","Day Tripper"
"1960","2.82","Little Town Flirt"
"1960","2.14","I Saw Linda Yesterday"
"1960","6.66","The Hunter"
"1960","2.72","In The Still Of The Night"
"1960","2.55","Thank U Very Much"
"1960","2.44","Our Winter Love"
"1960","2.48","Who Do You Think You Are"
"1960","2.82","I'll Always Love You"
"1960","2.67","Here Comes The Judge"
"1960","2.65","Bad Man Blunder"
"1960","2.55","When A Boy Falls In Love"
"1960","2.83","Second Hand Love"
"1960","3.34","I Do"
"1960","3.4","The Snake"
"1960","2.65","Yellow Submarine"
"1960","2.82","Somebody's Sleeping In My Bed"
"1960","2.97","Breakfast In Bed"
"1960","2.8","That Stranger Used To Be My Girl"
"1960","2.91","I'll Never Smile Again"
"1960","2.16","Good Time Baby"
"1960","2.41","Danger Heartbreak Dead Ahead"
"1960","2.79","Here Comes The Night"
"1960","6.47","More Money For You And Me"
"1960","2.6","The Little Girl I Once Knew"
"1960","2.88","Here Comes The Boy"
"1960","2.71","La La La (If I Had You)"
"1960","2.45","Green Tambourine"
"1960","2.29","Hey Little One"
"1960","2.15","The Kind Of Boy You Can't Forget"
"1960","2.61","I Can't Help It"
"1960","2.27","Gotta Have Your Love"
"1960","2.67","Wild Honey"
"1960","2.91","Molly"
"1960","2.79","Walkin' In The Rain"
"1960","2.69","I Want Someone"
"1960","2.3","Tuff"
"1960","2.61","Gloria"
"1960","2.91","Just Look What You've Done"
"1960","2.68","King Of Clowns"
"1960","2.04","Bad Misunderstanding"
"1960","2.46","Rama Lama Ding Dong"
"1960","3.57","Mama Sang A Song"
"1960","2.2","Running Scared"
"1960","2.75","Mothers Little Helper"
"1960","2.1","I Remember"
"1960","2.58","Juke Box Saturday Night"
"1960","3.15","Tips Of My Fingers"
"1960","2.59","A Girl Has To Know"
"1960","2.21","Universal Soldier"
"1960","3.57","I Could Never Love Another (After Loving You)"
"1960","2.45","I Can't Do It By Myself"
"1960","3.94","19th Nervous Breakdown"
"1960","2.68","A World Without Love"
"1960","2.93","Fire"
"1960","2.66","Teen Angel"
"1960","3.07","Little Green Apples"
"1960","2.83","Six White Horses"
"1960","2.62","Popeye Joe"
"1960","2.36","""Please Help Me, I'm Falling"""
"1960","2.67","Tra La La La La"
"1960","3.28","Lay Lady Lay"
"1960","3.02","Best Of Both Worlds"
"1960","2.63","The End Of The World"
"1960","1.9","You Can't Roller Skate In A Buffalo Herd"
"1960","2.71","I Hear A Symphony"
"1960","2.64","Baby Baby All The Time"
"1960","2.74","It's Your World"
"1960","3.07","In The Still Of The Nite"
"1960","2.33","Little Latin Lupe Lu"
"1960","3.21","I Want To Be Wanted"
"1960","2.68","Trouble In Mind"
"1960","3.02","Léah"
"1960","2.7","Mr. Bass Man"
"1960","2.3","Country Boy"
"1960","3.03","What Becomes Of The Brokenhearted"
"1960","2.34","Expressway (To Your Heart)"
"1960","3.98","If You Go Away"
"1960","1.94","What Kind Of Fool (Do You Think I Am)"
"1960","2.49","Night Fo' Last"
"1960","2.73","Hey Boy Take A Chance On Love"
"1960","2.63","Sometimes Good Guys Don't Wear White"
"1960","2.55","Leave My Kitten Alone"
"1960","3.12","My Way Of Life"
"1960","3.96","Meditation (Meditacao)"
"1960","2.2","Jumbo"
"1960","2.17","We Know We're In Love"
"1960","2.42","Love Is All We Need"
"1960","2.59","If"
"1960","2.76","Georgia On My Mind"
"1960","2.6","It's Just A House Without You"
"1960","2.63","Soul Time"
"1960","2.99","Tennessee Flat-Top Box"
"1960","2.52","First Hymn From Grand Terrace"
"1960","2.48","What Does It Take (To Win Your Love)"
"1960","3.39","The Village Of St. Bernadette"
"1960","3.03","This Town"
"1960","2.71","You Were On My Mind"
"1960","2.55","Scotch And Soda"
"1960","2.46","Single Girl"
"1960","2.41","I Found A True Love"
"1960","2.49","Let's Turkey Trot"
"1960","3.65","Ride My See-Saw"
"1960","2.77","Fa-Fa-Fa-Fa-Fa (Sad Song)"
"1960","2.66","Music Music Music"
"1960","2.32","""Fun, Fun, Fun"""
"1960","2.93","Spooky"
"1960","2.66","Look Away"
"1960","2.37","Shake A Tail Feather"
"1960","2.16","Walk Right In"
"1960","3.86","Wade In The Water"
"1960","2.56","I Missed Me"
"1960","2.13","This Door Swings Both Ways"
"1960","2.32","Black Cloud"
"1960","2.2","Untie Me"
"1960","2.21","""Look At Granny Run, Run"""
"1960","1.63","Custom Machine"
"1960","3.3","Donald Where's Your Troosers?"
"1960","2.81","Girl Don't Care"
"1960","2.67","Thunderball"
"1960","2.45","Let's Do The Freddie"
"1960","2.57","Baby What I Mean"
"1960","3.98","Honey"
"1960","2.88","Carry Me Back"
"1960","2.63","Broomstick Cowboy"
"1960","2.36","Dreamin'"
"1960","2.45","I Can't Let Go"
"1960","2.68","Never Love A Robin"
"1960","2.51","Happy"
"1960","2.18","Rain On The Roof"
"1960","2.42","I Go To Pieces"
"1960","2.56","The Colour Of My Love"
"1960","2.29","One Night Affair"
"1960","2.24","Darlin'"
"1960","2.69","I Love You 1000 Times"
"1960","2.91","Tragedy"
"1960","2.97","Home Cookin"
"1960","3.15","Message To Michael"
"1960","2.62","Piece Of My Heart"
"1960","2.12","Good Day Sunshine"
"1960","2.43","I'll Never Find Another You"
"1960","2.91","Tracks Of My Tears"
"1960","2.61","When The Snow Is On The Roses"
"1960","2.14","Remember Then"
"1960","2.77","Can't You See (You're Losing Me)"
"1960","2.04","What's He Doing In My World"
"1960","2.99","Lisa"
"1960","2.81","Danger! She's A Stranger"
"1960","2.68","(The Puppet Song) Whiskey On A Sunday"
"1960","2","Unsquare Dance"
"1960","2.98","""Shame, Shame"""
"1960","2.2","Surf Party"
"1960","2.34","Going Nowhere"
"1960","2.59","The Night Has A Thousand Eyes"
"1960","2.94","Mary In The Morning"
"1960","2.63","Alley-Oop"
"1960","3.33","I'll Never Fall In Love Again"
"1960","2.71","Let Me Be Good To You"
"1960","2.31","At The Top Of The Stairs"
"1960","2.49","Gee Whiz"
"1960","3.4","Every Step Of The Way"
"1960","2.9","This Friendly World"
"1960","2.78","Two Lovers"
"1960","2.08","Baby Sittin' Boogie"
"1960","2.83","""To Be Young, Gifted And Black"""
"1960","2.42","Call Me Lightning"
"1960","2.87","Beyond The Sea"
"1960","3.43","Goin' Back"
"1960","2.41","Say You"
"1960","2.28","""Hey, Bobba Needle"""
"1960","5.02","Dancing In The Street"
"1960","2.75","Dedicated To The One I Love"
"1960","1.95","How Is Julie?"
"1960","2.42","Turn On Your Love Light"
"1960","2.71","My Heart Belongs To Only You"
"1960","2.25","You Win Again"
"1960","2.54","Little Things Mean A Lot"
"1960","2.96","Build Me Up Buttercup"
"1960","2.38","Brink Of Disaster"
"1960","3.53","Cloud Nine"
"1960","2.83","Working In The Coal Mine"
"1960","2.61","Too Bad"
"1960","2.91","Make Believe"
"1960","2.66","Shakin' All Over"
"1960","3.11","He Cried"
"1960","2.79","Sunday Sun"
"1960","2.36","Little Coco Palm"
"1960","3.13","Give Me Time"
"1960","2.93","Never Give You Up"
"1960","1.88","Cottonfields"
"1960","3.22","Wouldn't It Be Nice"
"1960","2.59","The Funky Judge"
"1960","2.73","""Cherry, Cherry"""
"1960","2.51","Cleo's Back"
"1960","2.34","Till"
"1960","5.24","Dream"
"1960","3.19","A Change Is Gonna Come"
"1960","2.54","In The Chapel In The Moonlight"
"1960","3.02","I Should Care"
"1960","4.25","Summertime"
"1960","1.88","Young Love"
"1960","2.62","A Lifetime Of Loneliness"
"1960","2.53","Do The Monkey"
"1960","2.68","Laughing"
"1960","2.83","Soul Man"
"1960","2.8","Detroit City"
"1960","3.24","She's About A Mover"
"1960","2.38","Please Mr. Sun"
"1960","2.82","She Blew A Good Thing"
"1960","2.18","The Charleston"
"1960","5.17","Those Were The Days"
"1960","2.87","Gloria's Theme"
"1960","3.01","I'll Be Sweeter Tomorrow (Than I Was Today)"
"1960","2.82","Mama"
"1960","4.14","I Can See For Miles"
"1960","2.5","The Mess Around"
"1960","2.75","Hitch It To The Horse"
"1960","2.67","Beg Me"
"1960","3.2","California Soul"
"1960","2.19","Sacred"
"1960","3.4","Love's Been Good To Me"
"1960","2.76","""My Love, Forgive Me (Amore, Scusami)"""
"1960","3.03","One Kiss For Old Times' Sake"
"1960","2.42","Step By Step"
"1960","2.36","""Aw Shucks, Hush Your Mouth"""
"1960","5.74","Day For Decision"
"1960","2.65","Marrakesh Express"
"1960","3.12","Losing You"
"1960","3.12","Worst That Could Happen"
"1960","2.82","Desert Pete"
"1960","2.42","""Top Forty, News, Weather And Sports"""
"1960","2.8","Road Runner"
"1960","2.84","I Love You Drops"
"1960","1.98","Look Of Love"
"1960","3.66","Muddy River"
"1960","2.64","""Run, Run, Look And See"""
"1960","2.52","Hey Girl Don't Bother Me"
"1960","2.53","A Beautiful Morning"
"1960","2.69","""Hi-Lili, Hi-Lo"""
"1960","4.58","Up On Cripple Creek"
"1960","2.31","Can You Do It"
"1960","2.22","You're The Only World I Know"
"1960","3.1","Always Together"
"1960","2.72","Glad All Over"
"1960","2.36","We Got Love"
"1960","2.82","Everybody Monkey"
"1960","2.32","Sandy"
"1960","2.12","If My Pillow Could Talk"
"1960","2.43","Betty In Bermudas"
"1960","1.96","Punish Her"
"1960","3","Long Line Rider"
"1960","2.9","You Got To Me"
"1960","2.29","Everybody Needs Somebody To Love"
"1960","2.59","Little Lonely One"
"1960","2.3","Go Away Little Girl"
"1960","2.8","Rhapsody In The Rain"
"1960","3.61","I Can't Do Enough"
"1960","2.74","Get Ready"
"1960","2.4","Sound Of Love"
"1960","2.58","Suspicion"
"1960","2.6","Young Emotions"
"1960","2.57","Don't Touch Me"
"1960","2.17","From A Jack To A King"
"1960","2.07","If You Want This Love"
"1960","4.67","Holly Holy"
"1960","2.98","The Tip Of My Fingers"
"1960","2.69","High On A Hill"
"1960","3.36","""Baby, I'm For Real"""
"1960","2.64","Anyone For Tennis"
"1960","2.6","Ain't Too Proud To Beg"
"1960","2.66","Twistin' The Night Away"
"1960","3.34","Drummer Man"
"1960","2.48","Limbo Rock"
"1960","1.89","Love Potion No. 9"
"1960","2.97","Trust In Me"
"1960","2.14","Because I Love You"
"1960","3.21","Who Can I Turn To"
"1960","2.53","Keep Your Hands Off My Baby"
"1960","2.63","Strangers In The Night"
"1960","2.62","Backstage"
"1960","2.8","I Guess I'll Always Love You"
"1960","5.14","The Boxer"
"1960","2.55","The Climb"
"1960","2.44","Just A Little"
"1960","3.12","I Don't Wanna Lose You Baby"
"1960","2.55","Slip Away"
"1960","3.37","Scarborough Fair"
"1960","2.28","""My One And Only, Jimmy Boy"""
"1960","2.99","The Ballad Of John And Yoko"
"1960","2.77","Kiss Me Sailor"
"1960","2.73","Paper Cup"
"1960","4.53","Magic Carpet Ride"
"1960","2.49","You Should Have Seen The Way He Looked At Me"
"1960","2.17","I'm A Woman"
"1960","2.37","Because"
"1960","1.98","Stay Awhile"
"1960","3.56","No Pity (In The Naked City)"
"1960","2.1","Be True To Yourself"
"1960","2.65","Can I Get To Know You Better"
"1960","2.23","That's How Much"
"1960","2.48","I Got You Babe"
"1960","2.37","Foolin' Around"
"1960","2.21","The Last Word In Lonesome Is Me"
"1960","1.65","Oliver Twist"
"1960","2.77","Don't Let The Rain Come Down (Crooked Little Man)"
"1960","2.73","California Nights"
"1960","3.05","All Strung Out"
"1960","2.12","""Green, Green"""
"1960","2.74","You Don't Have To Walk In The Rain"
"1960","2.66","Somebody Stole My Dog"
"1960","2.65","Pay Back"
"1960","2.87","Starbright"
"1960","2.77","You Can Have Her"
"1960","3.37","Anything"
"1960","2.49","Don't Let Me Be Misunderstood"
"1960","3","I'll Be In Trouble"
"1960","2.7","Princess In Rags"
"1960","2.51","Navy Blue"
"1960","2.32","Birdland"
"1960","3.35","Hushabye"
"1960","1.85","Anniversary Of Love"
"1960","3.38","Can't Find The Time"
"1960","2.79","Just Ain't No Love"
"1960","2.33","Dream On Little Dreamer"
"1960","2.78","Farmer John"
"1960","2.74","Pretty Paper"
"1960","2.02","Tippy Toeing"
"1960","3.32","Sooner Or Later"
"1960","3.41","Nothing Takes The Place Of You"
"1960","2.34","I Forgot More Than You'll Ever Know"
"1960","2.65","Pushin' Too Hard"
"1960","2.15","Come On"
"1960","2.54","Soothe Me"
"1960","2.52","One More Mountain To Climb"
"1960","3.24","Ease Back"
"1960","2.15","Nothing New (Same Old Thing)"
"1960","2.64","Hypnotized"
"1960","2.45","Last Date"
"1960","2.58","Sea Of Heartbreak"
"1960","2.47","I Will Follow Him"
"1960","2.12","Back To The Hop"
"1960","2.32","If I Fell"
"1960","2.6","Dearer Than Life"
"1960","3.3","Winter World Of Love"
"1960","2.81","Goldfinger"
"1960","1.91","Cherry Pink And Apple Blossom White"
"1960","3.32","Telstar"
"1960","1.99","The Jolly Green Giant"
"1960","2.51","Things I Should Have Said"
"1960","3.69","Free Again"
"1960","3.13","It'll Never Be Over For Me"
"1960","2.66","I Don't Want To Lose You"
"1960","2.72","In The Misty Moonlight"
"1960","2.67","A Summer Song"
"1960","2.13","(Just Like) Romeo & Juliet"
"1960","2.68","Snoopy Vs. The Red Baron"
"1960","3.13","Maybe Tonight"
"1960","2.01","Clap Your Hands"
"1960","2.69","I Second That Emotion"
"1960","2.79","Jerk And Twine"
"1960","2.54","One Summer Night"
"1960","2.76","It Only Happened Yesterday"
"1960","2.69","Shake"
"1960","3.03","All Cried Out"
"1960","2.05","The Boy Next Door"
"1960","2.15","L. David Sloane"
"1960","2.59","Helpless"
"1960","2.55","You Talk Too Much"
"1960","3.44","I Can Sing A Rainbow/Love Is Blue"
"1960","2.22","""Bend Me, Shape Me"""
"1960","2.64","The Story Of Rock And Roll"
"1960","2.19","Ole Buttermilk Sky"
"1960","2.73","Steps 1 And 2"
"1960","2.78","Hooked On A Feeling"
"1960","2.38","I Threw It All Away"
"1960","2.16","September In The Rain"
"1960","2.12","I Can't Say Goodbye"
"1960","2.8","The (Bossa Nova) Bird"
"1960","4.65","Get Together"
"1960","2.58","Up On The Roof"
"1960","2.38","Everyone's Gone To The Moon"
"1960","2.54","A Thousand Shadows"
"1960","2.23","It Ain't Me Babe"
"1960","2.08","Blue Tango"
"1960","2.49","Runaway"
"1960","2.68","""Shake Me, Wake Me (When It's Over)"""
"1960","3.1","Sock It To Me-Baby!"
"1960","2.82","Why Do Fools Fall In Love"
"1960","2.63","A Lover's Concerto"
"1960","2.52","In My Heart"
"1960","4","I'll Bet You"
"1960","2.06","Gimme Gimme Good Lovin'"
"1960","1.95","""Yes Sir, That's My Baby"""
"1960","2.86","Simpel Gimpel"
"1960","2.41","Every Night (Without You)"
"1960","4.97","White Room"
"1960","2.75","My Girl"
"1960","2.95","Fall In Love With Me"
"1960","2.38","Rags To Riches"
"1960","2.85","Loving You Has Made Me Bananas"
"1960","2.62","Barefootin'"
"1960","2.25","We Can Fly"
"1960","2.92","How Can I Be Sure"
"1960","2.44","(I'm Not Your) Steppin' Stone"
"1960","2.35","The Loneliest Night"
"1960","2.58","Rules Of Love"
"1960","2.28","Lovesick Blues"
"1960","2.77","Jump Over"
"1960","2.54","Tip Toe"
"1960","2.91","Feel It"
"1960","2.14","With A Girl Like You"
"1960","2.35","Moody Woman"
"1960","2.28","Only Love (Can Save Me Now)"
"1960","2.79","Girls Grow Up Faster Than Boys"
"1960","3.03","Time Won't Let Me"
"1960","3.16","Knock On Wood"
"1960","2.21","Little Tin Soldier"
"1960","2.77","Gina"
"1960","2.26","Now You Know"
"1960","1.69","Everybody Knows"
"1960","2.81","More Love"
"1960","2.62","People Say"
"1960","2.54","True Grit"
"1960","2.42","I Know (You Don't Love Me No More)"
"1960","4.24","That's The Way God Planned It"
"1960","2.74","If You Can Want"
"1960","2.57","Can't Nobody Love You"
"1960","2.21","Don't Wanna Think About Paula"
"1960","2.39","The Continental Walk"
"1960","3.34","You Really Know How To Hurt A Guy"
"1960","3.09","No Arms Can Ever Hold You"
"1960","2.99","Here I Am"
"1960","2.36","Chip Chip"
"1960","2.74","Take A Letter Maria"
"1960","3.8","Where Have All The Flowers Gone"
"1960","2.43","The Ten Commandments Of Love"
"1960","2.76","Soul Train"
"1960","2.8","One More Chance"
"1960","2.21","Somebody To Love"
"1960","2.05","Bread And Butter"
"1960","3.54","Out Of Left Field"
"1960","2.63","Standing In The Shadows Of Love"
"1960","2.73","You Can Never Stop Me Loving You"
"1960","2.53","Somebody (Somewhere) Needs You"
"1960","3.44","Cry Baby"
"1960","2.89","Trouble In Mind"
"1960","5.27","Just A Little Love"
"1960","2.52","Take This Hurt Off Me"
"1960","2.43","Ya Ya"
"1960","2.84","I Wish That We Were Married"
"1960","2.28","Turn On Your Love Light"
"1960","2.08","Little Bitty Pretty One"
"1960","2.89","Marianna"
"1960","3.12","Stand By Me"
"1960","2.96","Twenty Four Hours From Tulsa"
"1960","1.83","Nineteen Days"
"1960","3.44","Heaven"
"1960","2.45","The Happening"
"1960","2.85","You Keep Running Away"
"1960","3.18","Skinny Legs And All"
"1960","2.35","Gonna Get Along Without You Now"
"1960","2.41","Slow Drag"
"1960","3.06","The Weight"
"1960","3.29","The Love Of My Man"
"1960","2.62","Funny Way Of Laughin'"
"1960","2.73","Don't Ever Leave Me"
"1960","2.61","In The Middle Of A Heartache"
"1960","2.56","I Can't Believe You Love Me"
"1960","2.38","Do You Wanna Dance?"
"1960","2.21","Six Man Band"
"1960","2.87","Fannie Mae"
"1960","2.63","You Mean Everything To Me"
"1960","2.55","Friends"
"1960","2.36","Little Bit O' Soul"
"1960","3.31","Foxey Lady"
"1960","4.41","I'm So Glad I Fell For You"
"1960","3.7","Dynamite Woman"
"1960","2.92","Lalena"
"1960","3","Come See About Me"
"1960","2.91","That's How Heartaches Are Made"
"1960","2.41","I'm Free"
"1960","2.5","Wildwood Days"
"1960","3.1","Cast Your Fate To The Wind"
"1960","3.02","Come On Little Angel"
"1960","3.89","Mister Livingston"
"1960","3.31","Does Anybody Know I'm Here"
"1960","2.63","Breakin' In A Brand New Broken Heart"
"1960","2.8","Come To Me"
"1960","2.72","People Get Ready"
"1960","3.7","For The Love Of Ivy"
"1960","5","Danny Boy"
"1960","2.45","The Mouse"
"1960","2.34","Let Me Be"
"1960","2.23","A Little Bit Of Soap"
"1960","2.16","Your Other Love"
"1960","3.91","Poor Side Of Town"
"1960","2.4","Whatever You Want"
"1960","2.84","Loving You Is Sweeter Than Ever"
"1960","3.25","Sink The Bismark"
"1960","3.29","Dear Lonely Hearts"
"1960","2.63","Summer Wind"
"1960","2.58","My Cherie"
"1960","2.84","I've Got Sand In My Shoes"
"1960","3.37","Proud Mary"
"1960","3.39","Night Time"
"1960","2.56","You've Been Cheatin'"
"1960","2.8","Blue Velvet"
"1960","3.01","The Second Time Around"
"1960","3.07","""The Rain, The Park & Other Things"""
"1960","1.85","""Liar, Liar"""
"1960","2.85","Words"
"1960","2.85","Every Little Bit Hurts"
"1960","2.39","Take A Fool's Advice"
"1960","2.88","""Since I Met You, Baby"""
"1960","3.09","Tapioca Tundra"
"1960","2.66","I Love The Way You Love"
"1960","2.05","Penetration"
"1960","2.21","Mr. Lucky"
"1960","2.97","Summer Wind"
"1960","3.05","The Waltz You Saved For Me"
"1960","2.76","What's A Matter Baby (Is It Hurting You)"
"1960","3.14","Everything I Do Gonh Be Funky (From Now On)"
"1960","2.55","""Cara, Mia"""
"1960","6.6","Honey Hush"
"1960","2.57","White Silver Sands"
"1960","2.96","Yesterday's Dreams"
"1960","2.01","I'm A Fool For You"
"1960","2.64","I'll Try Something New"
"1960","2.46","The Things We Did Last Summer"
"1960","3.2","Society's Child (Baby I've Been Thinking)"
"1960","3.2","Look To Your Soul"
"1960","2.06","All I Really Want To Do"
"1960","2.6","Only The Strong Survive"
"1960","2.96","What Do You Want With Me"
"1960","2.97","I Had Too Much To Dream (Last Night)"
"1960","2.2","Dooley"
"1960","2.79","Come On Up"
"1960","2.93","Waltzing Matilda"
"1960","2.33","Time And The River"
"1960","2.94","Take These Chains From My Heart"
"1960","3.03","Thank The Lord For The Night Time"
"1960","2.53","I Hear Trumpets Blow"
"1960","2.64","Hush"
"1960","2.7","Are You Happy"
"1960","2.61","Tell Me Why"
"1960","2.16","Josephine"
"1960","2.45","(I've Got) Bonnie"
"1960","2.36","""I'm Comin' Home, Cindy"""
"1960","3.39","Can't Take My Eyes Off You"
"1960","2.77","Baby I Need Your Loving"
"1960","2.45","Every Day I Have To Cry"
"1960","3.17","Touch Me"
"1960","2.59","Pride And Joy"
"1960","2.47","Hurt"
"1960","2.45","Love (Makes the World Go 'round)"
"1960","4.15","Try A Little Tenderness"
"1960","2.9","Meet Me At The Twistin' Place"
"1960","2.99","Blessed Are The Lonely"
"1960","2.58","Love Me Forever"
"1960","3.58","Do What You Gotta Do"
"1960","2.67","Where Or When"
"1960","2.92","Susan"
"1960","2.78","Lies"
"1960","2.82","Jealous Love"
"1960","3.07","Humdinger"
"1960","2.55","Don't Fight It"
"1960","2.82","In A Moment"
"1960","2.18","The Big Hurt"
"1960","3.26","I've Got Dreams To Remember"
"1960","2.44","This Old Heart Of Mine (Is Weak For You)"
"1960","2.09","Sweet Little You"
"1960","3.03","Neon Rainbow"
"1960","2.15","The First Thing Ev'ry Morning (And The Last Thing Ev'ry Night)"
"1960","2.99","Poor Baby"
"1960","2.56","Georgia On My Mind"
"1960","3.34","Selfish One"
"1960","2.01","Crying In The Rain"
"1960","2.1","A Little Bitty Tear"
"1960","2.08","Sherry Don't Go"
"1960","2.68","Something About You"
"1960","2.47","The Majestic"
"1960","3.16","Unwind"
"1960","3.04","King Midas In Reverse"
"1960","2.56","Tower Of Strength"
"1960","2.18","Hooka Tooka"
"1960","2.95","Who's Cheating Who?"
"1960","2.81","Set You Free This Time"
"1960","2.04","Shy Girl"
"1960","2.09","Stayin' In"
"1960","2.81","The Clouds"
"1960","3.18","How I Miss You Baby"
"1960","2.48","Poor Little Puppet"
"1960","3.71","Echo Park"
"1960","2.24","There's A Moon Out Tonight"
"1960","2.11","Sound-Off"
"1960","2.61","Johnny Get Angry"
"1960","2.8","""A Little Bit Me, A Little Bit You"""
"1960","3.02","I Can't See Myself Leaving You"
"1960","2.73","Smell Of Incense"
"1960","3.11","You Are Mine"
"1960","2.45","Somebody Like Me"
"1960","2.34","""Ronnie, Call Me When You Get A Chance"""
"1960","2.93","Don't You Miss Me A Little Bit Baby"
"1960","2.39","Harlem Nocturne"
"1960","2.52","You Must Believe Me"
"1960","2.21","People Like You"
"1960","2.45","What A Sweet Thing That Was"
"1960","2.5","You're A Sweetheart"
"1960","2.28","Slaughter On Tenth Avenue"
"1960","3.84","Simple Song Of Freedom"
"1960","2.52","For You"
"1960","2.13","Bon-Doo-Wah"
"1960","2.71","Washington Square"
"1960","2.25","The Good Life"
"1960","2.86","Runaround Sue"
"1960","2.25","Funny"
