"year","duration","track","artist","mode","target"
"1960","3.21","Too Experienced","Eddie Lovette","1","1"
"1960","3.05","My Favorite Things","Herb Alpert & The Tijuana Brass","1","1"
"1960","2.88","A Man And A Half","Wilson Pickett","1","1"
"1960","2.06","I Love How You Love Me","The Paris Sisters","1","1"
"1960","2.56","The Oogum Boogum Song","Brenton Wood","1","1"
"1960","2.3","Ooh Poo Pah Doo - Part II","Jessie Hill","1","1"
"1960","2.47","Hard To Handle","Patti Drew","1","1"
"1960","2.97","I Stand Accused","Jerry Butler","1","1"
"1960","2.96","Where The Sun Has Never Shone","Jonathan King","1","1"
"1960","2.26","This Land Is Your Land","The New Christy Minstrels","1","1"
"1960","2.83","I Am A Rock","Simon & Garfunkel","1","1"
"1960","2.4","Girl You're Too Young","Archie Bell & The Drells","0","1"
"1960","2.17","Shout! Shout! (Knock Yourself Out)","Ernie Maresca","1","1"
"1960","2.42","She's Not There","The Zombies","0","1"
"1960","2.49","Son-Of-A Preacher Man","Dusty Springfield","1","1"
"1960","1.9","My Whole World Is Falling Down","Brenda Lee","1","1"
"1960","2.68","Let's Start All Over Again","Ronnie Dove","1","1"
"1960","2.77","(There's) Always Something There To Remind Me","Sandie Shaw","1","1"
"1960","2.76","Your One And Only Love","Jackie Wilson","1","1"
"1960","2.12","Dum Dum Dee Dum","Johnny Cymbal","1","1"
"1960","2.6","You You You","Mel Carter","1","1"
"1960","2.82","I'm Gonna Do What They Do To Me","B.B. King","0","1"
"1960","3.58","I'll Never Find Another You","The Seekers","1","1"
"1960","2.72","For He's A Jolly Good Fellow","Bobby Vinton","1","1"
"1960","3.03","Bernadette","Four Tops","1","1"
"1960","2.84","Be Careful Of Stones That You Throw","Dion","1","1"
"1960","2.47","Doin' Our Thing","Clarence Carter","1","1"
"1960","2.87","Under The Moon Of Love","Curtis Lee","1","1"
"1960","4.85","Water Boy","Don Shirley Trio","1","1"
"1960","2.92","Zip Code","The Five Americans","1","1"
"1960","2.74","Honky Tonk '65","Lonnie Mack","1","1"
"1960","2.49","Graduation Day","The Arbors","1","1"
"1960","2.58","Our Day Will Come","Ruby And The Romantics","1","1"
"1960","3.11","Black Berries - Pt 1","The Isley Brothers","0","1"
"1960","2.87","The Door Is Still Open To My Heart","Dean Martin","1","1"
"1960","2.44","Tea For Two","Nino Tempo & April Stevens","1","1"
"1960","2.48","Ding-A-Ling","Bobby Rydell","0","1"
"1960","2.32","Baby The Rain Must Fall","Glenn Yarbrough","1","1"
"1960","2.27","Found Love","Jimmy Reed","1","1"
"1960","2.85","Help Yourself","Tom Jones","1","1"
"1960","3.16","Dancin' The Strand","Maureen Gray","1","1"
"1960","2.18","Birthday Party","The Pixies Three","0","1"
"1960","3.01","When I Was Young","Eric Burdon & The Animals","1","1"
"1960","2.37","""Shake, Rattle & Roll""","Arthur Conley","1","1"
"1960","2.42","Shimmy Like Kate","The Olympics","1","1"
"1960","2.63","Roll Over Beethoven","The Velaires","1","1"
"1960","1.95","From Me To You","Del Shannon","1","1"
"1960","2.74","He'll Have To Stay","Jeanne Black","1","1"
"1960","3.13","Stand!","Sly & The Family Stone","1","1"
"1960","2.62","You're Gonna Need Me","Barbara Lynn","0","1"
"1960","2.9","When A Man Loves A Woman","Percy Sledge","1","1"
"1960","2.86","I Fall To Pieces","Patsy Cline","1","1"
"1960","2.41","Come And Stay With Me","Marianne Faithfull","1","1"
"1960","2.1","The Answer To My Prayer","Neil Sedaka","1","1"
"1960","2.87","Jesus Is A Soul Man","Lawrence Reynolds","1","1"
"1960","2.82","Why (Am I Treated So Bad)","The Sweet Inspirations","1","1"
"1960","2.01","Riot","Hugh Masekela","0","1"
"1960","1.77","I'll Cry Instead","The Beatles","1","1"
"1960","2.85","Release Me","Johnny Adams","1","1"
"1960","2.86","I'm A Man","The Spencer Davis Group","1","1"
"1960","2.41","All Over The World","Nat King Cole","1","1"
"1960","3.38","What Kind Of Fool Am I","Sammy Davis Jr.","0","1"
"1960","2.56","Spring In Manhattan","Tony Bennett","1","1"
"1960","2.49","Clinging Vine","Bobby Vinton","1","1"
"1960","3.37","The Blizzard","Jim Reeves","1","1"
"1960","3.22","""Woman Like That, Yeah""","Joe Tex","1","1"
"1960","2.73","Stubborn Kind Of Fellow","Marvin Gaye","1","1"
"1960","3.24","I've Been Loving You Too Long (To Stop Now)","Otis Redding","1","1"
"1960","2.66","Follow The Boys","Connie Francis","1","1"
"1960","2.41","That's How Strong My Love Is","Otis Redding","0","1"
"1960","2.09","Goldfinger","Billy Strange","1","1"
"1960","2.72","Love Of The Common People","The Winstons","1","1"
"1960","2.72","No Particular Place To Go","Chuck Berry","1","1"
"1960","3.48","Hello Goodbye","The Beatles","1","1"
"1960","2.63","Tell Her For Me","Adam Wade","1","1"
"1960","2.67","One More Heartache","Marvin Gaye","1","1"
"1960","2.57","Seven Day Weekend","Gary U.S. Bonds","1","1"
"1960","2.67","The River Is Wide","The Grass Roots","1","1"
"1960","3.02","Are You Never Coming Home","Sandy Posey","1","1"
"1960","2.02","Uptight (Everything's Alright)","Nancy Wilson","1","1"
"1960","2.67","Red Red Wine","Neil Diamond","1","1"
"1960","4.48","Love Is Just A Four-Letter Word","Joan Baez","1","1"
"1960","2.37","Goodbye Columbus","The Association","1","1"
"1960","2.4","""Run, Run, Run""","Ronny Douglas","0","1"
"1960","2.11","Rumors","Syndicate Of Sound","1","1"
"1960","2.33","Let's Go (pony)","The Routers","1","1"
"1960","2.37","Lollipops And Roses","Paul Petersen","1","1"
"1960","2.05","Anything Goes","Harpers Bizarre","1","1"
"1960","1.94","Swingin' On A Rainbow","Frankie Avalon","1","1"
"1960","2.37","Midnight","Johnny Gibson","1","1"
"1960","2.8","Love Is Here And Now You're Gone","The Supremes","0","1"
"1960","2.13","I Want To (Do Everything For You)","Joe Tex","1","1"
"1960","2.98","I Surrender","Fontella Bass","1","1"
"1960","2.71","Agent Double-O-Soul","Edwin Starr","1","1"
"1960","2.47","I Will Love You","Richard Chamberlain","1","1"
"1960","2.47","Teenager's Prayer","Joe Simon","1","1"
"1960","2.88","""You, I""","The Rugbys","1","1"
"1960","2.97","This Is My Prayer","Theola Kilgore","1","1"
"1960","2.82","Misty","Lloyd Price","1","1"
"1960","2.14","Lolita Ya-Ya","The Ventures","1","1"
"1960","3.9","A Boy Named Sue","Johnny Cash","1","1"
"1960","2.79","I Just Don't Know What To Do With Myself","Dionne Warwick","1","1"
"1960","2.76","Hey Baby (They're Playing Our Song)","The Buckinghams","1","1"
"1960","2.36","Anymore","Teresa Brewer","1","1"
"1960","2.83","Seattle","Perry Como","1","1"
"1960","2.71","Keep On Dancing","Alvin Cash","0","1"
"1960","4.27","I Can't Stop Loving You","Ray Charles","1","1"
"1960","2.43","I'm A Midnight Mover","Wilson Pickett","1","1"
"1960","2.88","Stop! In The Name Of Love","The Supremes","1","1"
"1960","2.42","Jamie","Eddie Holland","1","1"
"1960","2.8","I'm Crying","The Animals","1","1"
"1960","2.74","(Here They Come) From All Over The World","Jan & Dean","1","1"
"1960","5.56","Up-Up And Away","Hugh Masekela","0","1"
"1960","3.01","Going To A Go-Go","The Miracles","1","1"
"1960","2.36","The Way You Look Tonight","The Lettermen","1","1"
"1960","2.57","Heartaches By The Number","Guy Mitchell","1","1"
"1960","2.83","New Orleans","U.S. Bonds","1","1"
"1960","3.24","That's What Girls Are Made For","The Spinners","0","1"
"1960","2.18","In My Room","Sagittarius","1","1"
"1960","2.44","You're The Reason I'm Living","Bobby Darin","1","1"
"1960","2.14","Forget Him","Bobby Rydell","1","1"
"1960","2.37","""Hey, Mr. Sax Man""","Boots Randolph","0","1"
"1960","3.64","Let Me Be Lonely","Dionne Warwick","1","1"
"1960","3.55","Don't Go Near The Eskimos","Ben Colder","1","1"
"1960","3.37","Little Man","Sonny & Cher","1","1"
"1960","2.53","The Pied Piper","Crispian St. Peters","1","1"
"1960","4.02","Careless Love","Ray Charles","1","1"
"1960","2.41","""Oo Wee Baby, I Love You""","Fred Hughes","0","1"
"1960","2.65","(Loneliness Made Me Realize) It's You That I Need","The Temptations","1","1"
"1960","3.16","Ticket To Ride","The Beatles","1","1"
"1960","2.77","The Little Old Lady (From Pasadena)","Jan & Dean","1","1"
"1960","3.35","La - La - Means I Love You","The Delfonics","1","1"
"1960","2.34","Happy Summer Days","Ronnie Dove","1","1"
"1960","2.51","Memories Are Made Of This","The Drifters","1","1"
"1960","2.76","Teasin' You","Willie Tee","1","1"
"1960","2.88","You'd Better Come Home","Petula Clark","1","1"
"1960","2.49","School Is Out","Gary U.S. Bonds","1","1"
"1960","2.46","The New Girl In School","Jan & Dean","1","1"
"1960","2.45","Let's Kiss And Make Up","Bobby Vinton","1","1"
"1960","2.36","All Day And All Of The Night","The Kinks","1","1"
"1960","2.83","Everybody Loves A Winner","William Bell","1","1"
"1960","2.08","Ain't It A Shame","Major Lance","1","1"
"1960","2.73","My Special Prayer","Joe Simon","1","1"
"1960","2.15","What's New Pussycat?","Tom Jones","1","1"
"1960","2.61","I Turned You On","The Isley Brothers","1","1"
"1960","2.76","Louie Louie","The Kingsmen","0","1"
"1960","3.5","The Ten Commandments Of Love","Peaches & Herb","1","1"
"1960","2.56","Welcome Home Baby","The Shirelles","1","1"
"1960","1.76","Did You Ever See A Dream Walking","Fats Domino","1","1"
"1960","2.61","I Was Made To Love Her","Stevie Wonder","0","1"
"1960","2.48","When You're Young And In Love","Ruby And The Romantics","1","1"
"1960","3.01","One Monkey Don't Stop No Show","Joe Tex","1","1"
"1960","2.74","Satisfaction","Otis Redding","1","1"
"1960","2.5","A Million And One","Vic Dana","1","1"
"1960","2.89","At The Club","The Drifters","1","1"
"1960","2.57","A Hard Day's Night","The Beatles","1","1"
"1960","2.73","Silly Boy (She Doesn't Love You)","The Lettermen","1","1"
"1960","2.52","What Am I Living For","Percy Sledge","1","1"
"1960","2.08","Little Honda","The Hondells","1","1"
"1960","2.79","""Sugar, Sugar""","The Archies","1","1"
"1960","2.65","Merry-Go-Round","Marv Johnson","0","1"
"1960","2.49","Blue Bayou","Roy Orbison","1","1"
"1960","2.39","It's Got To Be Mellow","Leon Haywood","0","1"
"1960","2.82","A Man Needs A Woman","James Carr","1","1"
"1960","2.36","To Know You Is To Love You","Bobby Vinton","1","1"
"1960","2.32","You Can't Sit Down","The Dovells","1","1"
"1960","2.26","Sha-La-La","The Shirelles","1","1"
"1960","2.4","Where Do I Go","Carla Thomas","1","1"
"1960","5.06","A Hard Day's Night","Ramsey Lewis Trio","1","1"
"1960","3.04","You Can Have Him","Timi Yuro","0","1"
"1960","2.29","Girl Of My Best Friend","Ral Donner","0","1"
"1960","2.51","He Was Really Sayin' Somethin'","The Velvelettes","1","1"
"1960","2.73","It's A Happening World","The Tokens","0","1"
"1960","2.16","So Deep","Brenda Lee","1","1"
"1960","2.39","Goodnight My Love","The Fleetwoods","1","1"
"1960","2.63","Love Eyes","Nancy Sinatra","1","1"
"1960","3.62","What Now My Love","Sonny & Cher","1","1"
"1960","2.66","In Our Time","Nancy Sinatra","0","1"
"1960","2.2","Good Times","Jerry Butler","1","1"
"1960","2.56","Think","Jimmy McCracklin","1","1"
"1960","2.48","The Boy With The Beatle Hair","The Swans","1","1"
"1960","4.18","I'll Never Fall In Love Again","Tom Jones","1","1"
"1960","2.96","Together","Connie Francis","1","1"
"1960","2.61","Heaven Must Have Sent You","The Elgins","0","1"
"1960","3.1","Ruby","Adam Wade","1","1"
"1960","3.26","""Wonderful World, Beautiful People""","Jimmy Cliff","1","1"
"1960","2.06","One Boy","Joanie Sommers","1","1"
"1960","2.28","The Happy Muleteer","Ivo Robic","1","1"
"1960","2.45","The Age For Love","Jimmy Charles","1","1"
"1960","7.17","Let A Man Come In And Do The Popcorn (Part One)","James Brown","1","1"
"1960","2.46","Theme From The Apartment","Ferrante & Teicher","0","1"
"1960","2.63","Take Care Of Your Homework","Johnnie Taylor","1","1"
"1960","2.8","This Is My Country","The Impressions","1","1"
"1960","2.29","Wild!","Dee Dee Sharp","0","1"
"1960","2.38","Just One Time","Don Gibson","1","1"
"1960","2.28","Don't Throw Your Love Away","The Searchers","1","1"
"1960","2.1","I'm Gonna Knock On Your Door","Eddie Hodges","1","1"
"1960","2.64","I Only Want To Be With You","Dusty Springfield","1","1"
"1960","2.88","A Tribute To A King","William Bell","1","1"
"1960","2.57","Green River","Creedence Clearwater Revival","1","1"
"1960","2.91","My Guy","Mary Wells","1","1"
"1960","2.19","Bulldog","The Fireballs","1","1"
"1960","3.13","Downtown","Petula Clark","1","1"
"1960","4.84","Just Like A Woman","Bob Dylan","1","1"
"1960","2.26","Words Of Love","The Mamas & The Papas","0","1"
"1960","3.91","Gravy Waltz","Steve Allen","1","1"
"1960","2.5","The Writing On The Wall","Adam Wade","1","1"
"1960","3.16","Walk Away","Matt Monro","1","1"
"1960","2.12","Not Responsible","Tom Jones","1","1"
"1960","2.33","Marie","The Bachelors","1","1"
"1960","3.16","September Song","Jimmy Durante","1","1"
"1960","3.53","Detroit City","Tom Jones","1","1"
"1960","2.5","That Old Feeling","Kitty Kallen","0","1"
"1960","2.28","Be My Guest","Fats Domino","1","1"
"1960","2.34","Valleri","The Monkees","0","1"
"1960","2.98","Doggone Right","Smokey Robinson & The Miracles","1","1"
"1960","2.23","Send For Me (If you need some Lovin)","Barbara George","1","1"
"1960","2.73","(All Of A Sudden) My Heart Sings","Mel Carter","1","1"
"1960","3.19","Here It Comes Again","The Fortunes","1","1"
"1960","3.1","Take Me (Just As I Am)","Solomon Burke","1","1"
"1960","2.5","Hard Lovin' Loser","Judy Collins","1","1"
"1960","2.91","Windy","The Association","1","1"
"1960","2.53","Listen Lonely Girl","Johnny Mathis","1","1"
"1960","2.18","Another Sleepless Night","Jimmy Clanton","1","1"
"1960","3.08","You Are My Sunshine","Mitch Ryder","1","1"
"1960","3.48","Happy Heart","Petula Clark","1","1"
"1960","2.86","Stranger On The Shore","Andy Williams","1","1"
"1960","2.41","Seven Years","The Impressions","1","1"
"1960","2.17","Strange Feeling","Billy Stewart","1","1"
"1960","2.3","Till The End Of The Day","The Kinks","1","1"
"1960","2.61","Baby Blue","The Echoes","1","1"
"1960","2.78","Take This Heart Of Mine","Marvin Gaye","1","1"
"1960","3.24","Pleasant Valley Sunday","The Monkees","1","1"
"1960","2.4","Dreamy Eyes","Johnny Tillotson","1","1"
"1960","2.32","Love Man","Otis Redding","1","1"
"1960","2.67","Keep The One You Got","Joe Tex","1","1"
"1960","4.88","Sweet Sixteen Bars","Earl Grant","1","1"
"1960","2.9","Maybe Tomorrow","The Iveys","0","1"
"1960","2.62","The Tear Of The Year","Jackie Wilson","1","1"
"1960","2.71","""Baby, Now That I've Found You""","The Foundations","1","1"
"1960","1.02","Marina","Willy Alberti","1","1"
"1960","3.04","Big Bad John","Jimmy Dean","1","1"
"1960","2.47","Muskrat Ramble","Freddy Cannon","1","1"
"1960","2.68","Be My Baby","The Ronettes","1","1"
"1960","2.96","You","Marvin Gaye","1","1"
"1960","3.32","Midnight Cowboy","Ferrante & Teicher","1","1"
"1960","2.94","Wishin' And Hopin'","Dusty Springfield","1","1"
"1960","2.54","Bust Out","The Busters","1","1"
"1960","2.22","Ain't She Sweet","The Beatles","1","1"
"1960","2.68","You Talk About Love","Barbara George","1","1"
"1960","2.49","""Hold Me, Thrill Me, Kiss Me""","Mel Carter","0","1"
"1960","2.85","The Hunter Gets Captured By The Game","The Marvelettes","0","1"
"1960","2.71","The Most Beautiful Words","Della Reese","1","1"
"1960","2.78","Malinda","Bobby Taylor & The Vancouvers","0","1"
"1960","2.93","Sweet Inspiration","The Sweet Inspirations","1","1"
"1960","2.77","I'm Hurtin'","Roy Orbison","1","1"
"1960","2.77","""Turn Around, Look At Me""","The Vogues","1","1"
"1960","2.83","Don't Mess With Bill","The Marvelettes","1","1"
"1960","6.85","Lowdown Popcorn","James Brown","1","1"
"1960","2.12","""Mixed-Up, Shook-Up, Girl""","Patty & The Emblems","1","1"
"1960","2.84","Distant Drums","Jim Reeves","1","1"
"1960","4.17","Child Of Clay","Jimmie Rodgers","1","1"
"1960","2.88","No Matter What Sign You Are","Diana Ross & The Supremes","1","1"
"1960","2.67","The Chokin' Kind","Joe Simon","1","1"
"1960","2.46","Buzz Buzz A-Diddle-It","Freddy Cannon","0","1"
"1960","2.43","A Little Dog Cried","Jimmie Rodgers","1","1"
"1960","2.54","What Have They Done To The Rain","The Searchers","1","1"
"1960","2.97","Love Explosion","Troy Keyes","0","1"
"1960","2.91","Cross Fire!","The Orlons","0","1"
"1960","2.38","I Still Love You","The Vejtables","0","1"
"1960","3.08","But You're Mine","Sonny & Cher","1","1"
"1960","2.64","Ring Of Fire","Johnny Cash","1","1"
"1960","2.66","""Time, Time""","Ed Ames","0","1"
"1960","3.15","So Long Babe","Nancy Sinatra","1","1"
"1960","3.31","Tin Soldier","Small Faces","1","1"
"1960","3.25","You Can't Judge A Book By The Cover","Bo Diddley","1","1"
"1960","3.07","The Woman I Love","B.B. King","1","1"
"1960","2.01","Dedicated To The One I Love","The Shirelles","1","1"
"1960","2.53","Leaning On The Lamp Post","Herman's Hermits","1","1"
"1960","2.32","Breaking Up Is Hard To Do","Neil Sedaka","0","1"
"1960","2.57","Nashville Cats","The Lovin' Spoonful","1","1"
"1960","3.71","(I Can't Get No) Satisfaction","The Rolling Stones","1","1"
"1960","2.75","(I Can't Help You) I'm Falling Too","Skeeter Davis","1","1"
"1960","3.25","Like An Old Time Movie","Scott McKenzie","1","1"
"1960","2.54","Hitch Hike","Marvin Gaye","1","1"
"1960","2.94","La La La La La","The Blendells","1","1"
"1960","2.53","Leave My Kitten Alone","Johnny Preston","1","1"
"1960","2.43","Baby's First Christmas","Connie Francis","1","1"
"1960","3.33","Jean","Oliver","1","1"
"1960","2.5","Pretty Flamingo","Manfred Mann","1","1"
"1960","4.37","""Ahab, The Arab""","Ray Stevens","1","1"
"1960","3.39","Don't Make Me Over","Dionne Warwick","1","1"
"1960","3.34","San Franciscan Nights","Eric Burdon & The Animals","1","1"
"1960","5.2","With A Little Help From My Friends","Joe Cocker","1","1"
"1960","3.17","Epistle To Dippy","Donovan","1","1"
"1960","2.04","Here I Stand","The Rip Chords","1","1"
"1960","2.55","Purple Haze","Dion","1","1"
"1960","2.99","Ain't That Peculiar","Marvin Gaye","1","1"
"1960","2.75","Curly","Jimmy Clanton","1","1"
"1960","3.23","(There's) Always Something There To Remind Me","Lou Johnson","1","1"
"1960","2.78","Hello Stranger","Barbara Lewis","1","1"
"1960","3.05","Love Me Tender","Percy Sledge","1","1"
"1960","2.49","Mr. Tambourine Man","The Byrds","1","1"
"1960","2.9","Lemon Tree","Trini Lopez","1","1"
"1960","1.71","Let It Rock","Chuck Berry","0","1"
"1960","3.15","One Mint Julep","Ray Charles","1","1"
"1960","1.81","Red Sails In The Sunset","Fats Domino","1","1"
"1960","2.84","""Oh, Little One""","Jack Scott","1","1"
"1960","3.54","""Season Of The Witch, Pt. 1""","Vanilla Fudge","1","1"
"1960","2.18","Bird Dance Beat","The Trashmen","0","1"
"1960","3.35","Chelsea Morning","Judy Collins","1","1"
"1960","2.94","Happy Together","The Turtles","0","1"
"1960","2.31","Proud","Johnny Crawford","0","1"
"1960","2.1","Love Potion Number Nine","The Searchers","1","1"
"1960","2.32","I'll Love You Forever","The Holidays","1","1"
"1960","2.29","Runaway","Del Shannon","0","1"
"1960","2.7","Stout-Hearted Men","Barbra Streisand","1","1"
"1960","1.84","How Can I Meet Her?","The Everly Brothers","1","1"
"1960","2.95","Papa Was Too","Joe Tex","0","1"
"1960","2.78","We Go Together","Jan & Dean","1","1"
"1960","2.41","New Orleans","Neil Diamond","1","1"
"1960","3.44","""Don't Worry Mother, Your Son's Heart Is Pure""","The McCoys","0","1"
"1960","2.96","Fly Me To The Moon","LaVern Baker","0","1"
"1960","3.45","Don't Forget To Remember","Bee Gees","1","1"
"1960","2.54","Hey! Little Girl","Del Shannon","1","1"
"1960","2.2","Somewhere","The Tymes","1","1"
"1960","3.03","I Got To Go Back (And Watch That Little Girl Dance)","The McCoys","1","1"
"1960","2.06","Volunteers","Jefferson Airplane","1","1"
"1960","2.36","Here She Comes","The Tymes","1","1"
"1960","2.42","You've Got My Mind Messed Up","James Carr","0","1"
"1960","2.9","When Liking Turns To Loving","Ronnie Dove","1","1"
"1960","2.44","Chains","The Cookies","1","1"
"1960","2.92","D-I-V-O-R-C-E","Tammy Wynette","1","1"
"1960","2.29","Band Of Gold","Mel Carter","1","1"
"1960","2.54","Goodnight My Love","The Happenings","0","1"
"1960","3.38","Magic Bus","The Who","1","1"
"1960","2.7","Talk About Love","Adam Faith","1","1"
"1960","2.71","Everybody Loves A Lover","The Shirelles","1","1"
"1960","2.09","Oh! Baby (We Got A Good Thing Goin')","Barbara Lynn","1","1"
"1960","2.44","The Same Old Me","Guy Mitchell","1","1"
"1960","3.31","Santa Claus Is Watching You","Ray Stevens","1","1"
"1960","2.56","My Last Date (With You)","Skeeter Davis","1","1"
"1960","2.78","Come A Little Bit Closer","Jay & The Americans","1","1"
"1960","2.76","Make It Easy On Yourself","Jerry Butler","0","1"
"1960","2.34","Good Times","Gene Chandler","1","1"
"1960","3.19","Am I Grooving You","Freddie Scott","1","1"
"1960","2.73","Little Arrows","Leapy Lee","1","1"
"1960","2.58","(Ghost) Riders In The Sky","Ramrods","1","1"
"1960","2.25","Groovy Baby","Billy Abbott And The Jewels","1","1"
"1960","2.13","Ain't Got No; I Got Life","Nina Simone","1","1"
"1960","2.57","Games That Lovers Play","Wayne Newton","1","1"
"1960","2.79","I Wanna Love Him So Bad","The Jelly Beans","1","1"
"1960","2.56","I Love Onions","Susan Christie","1","1"
"1960","3.18","On The Street Where You Live","Andy Williams","1","1"
"1960","2.77","Bang Bang (My Baby Shot Me Down)","Cher","0","1"
"1960","2.72","He's Sure The Boy I Love","The Crystals","1","1"
"1960","2.51","Living A Lie","Al Martino","1","1"
"1960","2.31","Bristol Stomp","The Dovells","1","1"
"1960","2.34","Starlight","The Preludes Five","1","1"
"1960","2.66","If You See My Love","Lenny Welch","1","1"
"1960","2.3","Rock Me In The Cradle Of Love","Dee Dee Sharp","1","1"
"1960","3.21","Angel Of The Morning","Merrilee Rush & The Turnabouts","1","1"
"1960","2.65","Silly Little Girl","The Tams","1","1"
"1960","2.64","Sincerely","Paul Anka","1","1"
"1960","3.86","The Windmills Of Your Mind","Dusty Springfield","0","1"
"1960","2.47","Dancin' Party","Chubby Checker","1","1"
"1960","2.92","Don't Sleep In The Subway","Petula Clark","1","1"
"1960","2.75","Playboy","The Marvelettes","1","1"
"1960","3.17","Am I That Easy To Forget","Engelbert Humperdinck","1","1"
"1960","2.03","Please Tell Me Why","Jackie Wilson","1","1"
"1960","2.64","Don't Be Cruel","Barbara Lynn","0","1"
"1960","2.14","Be True To Your School","The Beach Boys","1","1"
"1960","1.9","Hawaii Five-O","The Ventures","1","1"
"1960","2.97","Do Your Own Thing","Brook Benton","1","1"
"1960","2.04","Hats Off To Larry","Del Shannon","1","1"
"1960","2.48","Ha Ha Said The Clown","The Yardbirds","1","1"
"1960","2.58","Stop And Think It Over","Dale & Grace","1","1"
"1960","2.97","I Do Love You","Billy Stewart","1","1"
"1960","2.32","What Are Boys Made Of","The Percells","1","1"
"1960","2.85","Two Little Kids","Peaches & Herb","1","1"
"1960","2.55","Down In The Boondocks","Billy Joe Royal","1","1"
"1960","2.55","Runnin' Out Of Fools","Aretha Franklin","0","1"
"1960","2.71","Batman & His Grandmother","Dickie Goodman","0","1"
"1960","2.88","Got To Have You Back","The Isley Brothers","1","1"
"1960","3.44","Guitar Man","Elvis Presley","1","1"
"1960","2.09","Little Boy Sad","Johnny Burnette","0","1"
"1960","2.75","Don't Spread It Around","Barbara Lynn","1","1"
"1960","3.12","Gitarzan","Ray Stevens","1","1"
"1960","2.71","I Wish It Would Rain","The Temptations","1","1"
"1960","3.19","Ann-Marie","The Belmonts","1","1"
"1960","3.07","Don't Go Near The Indians","Rex Allen","0","1"
"1960","2.56","Dream Baby (How Long Must I Dream)","Roy Orbison","1","1"
"1960","2.75","Tonight","Eddie Fisher","1","1"
"1960","2.97","You Got What It Takes","The Dave Clark Five","1","1"
"1960","2.52","Come Dance With Me","Jay & The Americans","1","1"
"1960","2.93","Holiday","Bee Gees","0","1"
"1960","3.57","You Can Have Him","Dionne Warwick","1","1"
"1960","2.13","All My Loving","The Beatles","0","1"
"1960","2.69","Pepino The Italian Mouse","Lou Monte","1","1"
"1960","2.68","""Corinna, Corinna""","Ray Peterson","1","1"
"1960","2.18","Twenty Miles","Chubby Checker","1","1"
"1960","2.21","Don't Go Out Into The Rain (You're Going To Melt)","Herman's Hermits","1","1"
"1960","3.87","Summer Rain","Johnny Rivers","0","1"
"1960","2.88","When A Woman Loves A Man","Esther Phillips","1","1"
"1960","2.76","I Wanna Be Loved","Ricky Nelson","0","1"
"1960","3.26","I Can't Stop","The Honeycombs","0","1"
"1960","2.4","Popeye (The Hitchhiker)","Chubby Checker","1","1"
"1960","2.25","Hey Now","Lesley Gore","1","1"
"1960","2.12","Sheila","Tommy Roe","1","1"
"1960","2.43","Just A Little","The Beau Brummels","0","1"
"1960","2.83","The Clapping Song (Clap Pat Clap Slap)","Shirley Ellis","1","1"
"1960","3.12","Hooray For The Salvation Army Band","Bill Cosby","0","1"
"1960","2.21","Judy","Elvis Presley","1","1"
"1960","2.7","Soldier Boy","The Shirelles","1","1"
"1960","3.05","Faded Love","Jackie DeShannon","1","1"
"1960","1.97","Put Your Arms Around Me Honey","Fats Domino","1","1"
"1960","3","I've Lost Everything I've Ever Loved","David Ruffin","1","1"
"1960","2.77","""Stop, Look And Listen""","The Chiffons","1","1"
"1960","2.92","I Want To Be Loved","Dinah Washington","1","1"
"1960","2.51","The Hucklebuck","Chubby Checker","1","1"
"1960","2.35","I Never Knew","Clyde McPhatter","0","1"
"1960","2.21","Rat Race","The Drifters","0","1"
"1960","2.55","Speedy Gonzales","Pat Boone","1","1"
"1960","2.63","My Wife Can't Cook","Lonnie Russ","1","1"
"1960","2.76","In Some Time","Ronnie Dove","1","1"
"1960","7.09","Hey Jude","The Beatles","1","1"
"1960","3.93","Sing A Simple Song","Sly & The Family Stone","0","1"
"1960","2.94","No One Will Ever Know","Jimmie Rodgers","1","1"
"1960","2.31","""Theme From """"A Summer Place""""""","The Ventures","1","1"
"1960","2.03","Milord","Bobby Darin","1","1"
"1960","2.57","Muddy Mississippi Line","Bobby Goldsboro","1","1"
"1960","2.41","Our Everlasting Love","Ruby And The Romantics","1","1"
"1960","3.31","My Generation","The Who","0","1"
"1960","2.32","Susie Darlin'","Tommy Roe","1","1"
"1960","2.55","The Minute You're Gone","Sonny James","1","1"
"1960","2.82","Next Door To The Blues","Etta James","1","1"
"1960","2.44","She's Lookin' Good","Wilson Pickett","1","1"
"1960","2.26","Say Something Funny","Patty Duke","1","1"
"1960","2.28","Oh How Happy","Shades Of Blue","1","1"
"1960","2.52","Holy Cow","Lee Dorsey","1","1"
"1960","3.02","Lightnin' Strikes","Lou Christie","1","1"
"1960","2.67","How Can I Forget","Jimmy Holiday","1","1"
"1960","2.9","I Saw Her Standing There","The Beatles","1","1"
"1960","2.81","The Price","Solomon Burke","1","1"
"1960","2.91","""Look, Here Comes The Sun""","The Sunshine Company","1","1"
"1960","1.94","Wheels","The String-A-Longs","1","1"
"1960","2.64","Baby Don't You Do It","Marvin Gaye","1","1"
"1960","2.13","Lover Come Back To Me","The Cleftones","1","1"
"1960","2.12","""Baby, We've Got Love""","Johnnie Taylor","1","1"
"1960","3.21","To Susan On The West Coast Waiting","Donovan","1","1"
"1960","2.48","Memphis","Lonnie Mack","1","1"
"1960","2.8","Ramblin' Rose","Nat King Cole","1","1"
